"race","sex","age","w","s_lost_none","s_lost_mom","s_lost_dad","s_lost_both","s_lost_none0","s_lost_mom0","s_lost_dad0","i_lost_none_to_lost_mom","i_lost_none_to_lost_dad","i_lost_dad_to_lost_both","i_lost_mom_to_lost_both","i_lost_none_to_lost_both"
"non-hispanic white","male",77,3437.2324078,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",79,3437.2324078,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",50,6370.5848053,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",51,6370.5848053,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",15,6710.7582103,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",17,3582.7216438,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",64,2737.220022,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",59,3116.478844,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",52,3116.478844,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",27,6886.5518388,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",28,5551.8666797,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",56,2564.2101998,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",25,3020.6227778,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",21,2919.8235825,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",26,7477.9397726,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",31,6171.5874137,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",9,7298.6605654,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",29,3462.9838575,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",24,3675.4887446,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",28,1419.7232959,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",30,1510.4598518,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",36,2843.4168032,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",7,1690.9633906,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",54,1505.5446906,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",33,2894.1261802,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",44,5636.7879063,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",18,6388.4976209,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",16,6388.4976209,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",12,3411.43744,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",47,5572.3073115,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,6507.9214725,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",66,2484.3527876,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",70,2484.3527876,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",66,3881.0925343,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",53,3881.0925343,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",18,2027.7331571,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",14,1478.466218,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",18,3563.2378792,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",22,3351.9799379,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",13,3061.9214823,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",8,4733.2405723,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",7,4836.7725107,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",13,4162.0796821,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",9,3267.7417017,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",49,6956.7112725,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",19,6064.3115374,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",16,6064.3115374,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",12,8741.5285309,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",55,9811.4114771,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",83,4763.9404222,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",52,2998.8688598,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",56,2998.8688598,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",74,4542.4051909,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",55,5003.4756564,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic other","female",62,5003.4756564,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",70,5758.7463607,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",71,5758.7463607,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",40,3158.3748659,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",44,2914.8373244,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",14,1836.7238254,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",11,2005.4391169,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",9,2067.0086927,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",61,3850.5706236,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",31,9726.3457525,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",36,9726.3457525,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",2,7878.0171323,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",60,3475.3340604,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",62,3475.3340604,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",38,5096.9682654,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",38,5096.9682654,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",6,7360.2493026,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",3,6340.5680577,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",62,5664.7434368,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",68,3988.3994289,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",40,7572.0371246,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",41,7572.0371246,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",15,8658.8676494,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",12,12668.735667,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",42,6026.5605263,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",79,2176.6868914,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",55,6051.237884,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",74,2904.2575871,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",69,2904.2575871,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",75,2280.961453,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",78,2280.961453,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",15,3909.3814152,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",57,4072.9866084,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",78,2648.1104687,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",33,3340.3385858,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic other","male",33,3118.5787394,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",50,3763.2894564,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",53,3103.1336434,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",52,3538.0277968,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",57,3538.0277968,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","female",78,3026.6730589,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",48,2946.552711,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",27,6387.5424172,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",4,5708.0012252,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",27,2880.2206965,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",44,7699.1553904,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",46,7699.1553904,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",19,7336.9307265,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",17,8059.5499142,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",12,8109.7991945,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",29,5892.4004261,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",48,3233.4618977,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",45,3486.1479719,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",19,3698.2082625,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",70,2919.9902999,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",23,4990.5704066,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",29,4990.5704066,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",1,5465.6866411,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",62,1868.4827457,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",65,4679.552082,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",52,5203.5760218,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","female",31,4218.5869645,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",22,4350.9469191,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",24,4270.7761558,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",84,2352.3211426,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",25,5153.1061259,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",6,6730.5680817,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",3,8371.0092416,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",57,7222.0279175,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",20,6936.6044693,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",58,2506.2195821,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",54,4212.8395374,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",75,3172.0701099,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",29,4592.6530832,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","male",27,4592.6530832,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",5,5450.0907702,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",3,5346.4549625,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",70,4284.3737586,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",17,9261.0483942,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",10,6021.9794515,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",86,4636.0386082,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",44,5413.8706334,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",83,3221.3628711,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",21,15764.06443,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",64,2215.1257381,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",69,2215.1257381,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",43,5659.499386,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",47,5462.9203714,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",80,3450.2328679,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",64,5953.909036,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",66,2389.4052292,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",66,2389.4052292,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",48,4707.1049661,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",43,4707.1049661,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",3,8752.8100603,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",47,3615.5580705,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",16,2974.7560325,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",12,3717.6612707,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",49,3615.5580705,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",66,3635.110379,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",72,3417.0503422,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",73,3417.0503422,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",61,3731.8000418,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",28,4916.1656442,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,3924.3931523,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",22,7782.6736295,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",27,7510.7898762,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",87,2726.2343942,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",58,6621.0261298,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",53,6621.0261298,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",23,8473.5379439,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",27,7983.6253501,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",43,4267.153654,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",38,4267.153654,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",17,3626.195407,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,4895.5427837,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",11,5345.2309276,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",28,5455.3144052,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",4,5519.7138078,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",31,4677.8681091,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",1,5519.7138078,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",47,5041.0765689,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",15,4688.6167311,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",43,3051.1878122,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","male",46,3051.1878122,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",16,3040.076889,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",6,5278.6264192,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",69,4055.1960056,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",68,4055.1960056,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",61,4052.2710031,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",20,5834.1208962,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",23,4606.8132651,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",44,4280.5554981,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",46,4280.5554981,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",26,4822.7401713,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",48,2483.0106129,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",15,3048.5892036,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",83,2213.9479601,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",27,5394.4542517,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",23,6099.4764787,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",63,6079.4361986,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",45,7213.5337143,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",15,8104.8908905,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",16,6393.5250226,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",18,10230.412128,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",76,2587.9603646,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",33,5698.7896037,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",81,6208.0687862,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",13,8416.9436541,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",11,8416.9436541,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",8,7572.1373291,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",22,10694.093226,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",36,3896.0951041,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",37,3896.0951041,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",6,2561.2762812,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",66,2608.6907441,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",70,2728.5345192,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",62,3160.1102214,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",39,11747.276043,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",44,11747.276043,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",3,17968.147842,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",50,5919.462912,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",56,5919.462912,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",55,5182.7573244,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",52,5826.6302384,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",28,10616.291673,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",50,4635.422247,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",21,4460.7328036,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",20,4460.7328036,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",16,4428.2073061,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",90,5182.9929997,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",62,3236.8780498,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",60,3236.8780498,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",33,8303.0779272,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,8303.0779272,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",2,6456.2942864,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",56,2855.2121642,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",24,6312.2017763,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",82,5119.4442473,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",86,5119.4442473,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",50,5531.8882806,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",79,2832.0096752,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",60,5719.164452,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",31,2644.3430532,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",11,3600.4629955,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",9,2978.9744039,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",27,6808.9875136,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",69,4629.0800148,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",32,9990.0300986,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,9990.0300986,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",83,3864.0907725,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",82,3864.0907725,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",43,5736.3826865,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",13,3471.7131445,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",13,5328.6614613,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",48,5561.6617275,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",56,3643.2128748,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",21,7381.1697916,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",43,4427.7541636,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",74,3000.2546008,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",67,3000.2546008,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",13,3452.4543097,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",76,2384.141354,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",56,2907.2358683,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",16,3915.6553508,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",6,6225.379854,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",84,3560.1133838,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",38,4364.3044503,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",41,4364.3044503,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,4504.1029562,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",11,6335.5969165,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,5563.2331195,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",4,6169.2666207,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",61,3823.907283,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",41,3912.0489235,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",82,3342.8000552,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",66,3840.2285158,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",36,6486.4907102,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,7441.7036186,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,8268.4103181,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",37,4683.6953068,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",36,4683.6953068,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",3,6864.235757,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",1,9693.3996577,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",31,3539.3560921,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",32,3539.3560921,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",37,1491.3289913,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",10,1893.1052327,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",38,1491.3289913,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",68,2421.2020136,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",63,2421.2020136,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",29,3464.3483013,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",60,2391.8836819,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",59,2391.8836819,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",55,4600.7517044,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",58,2795.2046206,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",39,4495.6292926,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",38,4495.6292926,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",16,4278.7770107,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",11,5838.5329994,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",84,1355.5934942,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",74,2871.8743647,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",68,2871.8743647,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",48,4103.0116294,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",24,4374.7032336,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",69,3806.609298,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",41,6609.6113864,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",39,6609.6113864,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",19,9378.6204845,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",17,8381.6833992,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",60,3870.0554253,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",29,7578.0025739,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",63,4035.2287156,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",48,6619.7638348,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",20,11456.232331,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",62,1952.5630893,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",73,1952.5630893,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",78,6318.5687996,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",87,6490.75824,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",47,5462.9203714,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",22,7070.5338,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",78,5937.4349864,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",77,5937.4349864,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",10,4255.2150874,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",5,3415.8219781,1,0,0,0,1,0,0,0,0,0,0,0
