"sex","race","w_i_lost_mom_first","w_i_lost_mom_last","w_i_lost_dad_first","w_i_lost_dad_last","w_i_lost_both","w_s_lost_none","w_s_lost_mom","w_s_lost_dad","w_s_lost_both","w_s_total","n_i_lost_mom_first","n_i_lost_mom_last","n_i_lost_dad_first","n_i_lost_dad_last","n_i_lost_both","n_s_lost_none","n_s_lost_mom","n_s_lost_dad","n_s_lost_both","age"
"male","hispanic",0,24383.9755924,3859.7104505,2798.5089983,0,32887.7282616,12867.764751,66292.1494684,503929.5868415,615977.2293225,0,6,1,1,0,7,3,17,109,72
"male","non-hispanic other",0,2812.0773781,0,0,0,0,0,8068.188739,138138.7696599,146206.9583989,0,1,0,0,0,0,0,3,30,72
"female","non-hispanic black",0,12960.7620968,0,0,0,3524.3827801,17996.8954857,86761.5861475,822015.76867264,930298.63308594,0,2,0,0,0,1,7,22,204,72
"male","non-hispanic black",0,6342.3868124,0,12424.7659319,0,8407.9938483,37974.134022,77956.3520807,597552.806549,721891.2865,0,1,0,2,0,3,6,15,139,72
"male","non-hispanic asian",0,0,0,6366.6972188,0,6349.6813717,18197.4424158,14969.3295968,302021.5273593,341537.9807436,0,0,0,1,0,1,3,3,61,72
"female","non-hispanic asian",0,3947.160234,0,0,0,8389.3245631,7760.1585472,18841.4651126,311919.0907913,346910.0390142,0,1,0,0,0,2,1,4,64,72
"female","non-hispanic white",6443.0054824,102777.2582338,6195.8657729,18277.3014433,0,79396.2969478,111913.3544535,613977.37968063,8577791.97714598,9383079.00822792,1,25,2,5,0,17,33,155,2091,73
"male","non-hispanic white",0,68766.7226492,2297.0436425,22083.5168993,0,47527.8567986,89045.7309776,558705.3157949,6864837.06973718,7560115.97330827,0,20,1,5,0,14,25,140,1741,73
"female","hispanic",0,0,0,5392.199034,0,7865.5787683,13745.8086626,57557.4879014,640537.6635336,719706.5388659,0,0,0,1,0,2,4,12,139,73
"female","non-hispanic other",0,8038.8053271,0,0,0,0,4330.8877264,25955.3948974,163874.4748991,194160.7575229,0,2,0,0,0,0,1,5,40,73
"male","hispanic",4666.3828232,7857.2562486,0,0,0,21183.1445968,10069.2557527,34971.5305431,491688.181466,557912.1123586,1,2,0,0,0,5,2,10,106,73
"male","non-hispanic other",0,0,0,0,0,0,0,5256.1113609,132413.7324878,137669.8438487,0,0,0,0,0,0,0,2,29,73
"female","non-hispanic black",0,9252.7123392,0,2296.6754866,0,3524.3827801,16402.5245816,70541.7812452,746076.527244041,836545.21585094,0,2,0,1,0,1,6,19,182,73
"male","non-hispanic black",0,17363.8230317,0,0,0,8407.9938483,20811.2728359,69743.4626768,553858.2030128,652820.9323738,0,3,0,0,0,3,3,13,124,73
"male","non-hispanic asian",0,0,0,0,0,6349.6813717,11830.745197,11356.3924425,255267.2598425,284804.0788537,0,0,0,0,0,1,2,2,52,73
"female","non-hispanic asian",0,0,0,0,0,8389.3245631,0,14894.3048786,288980.4930791,312264.1225208,0,0,0,0,0,2,0,3,59,73
"female","non-hispanic white",11375.5755688,84163.1986812,1811.6730563,12135.361283,0,66757.4256925,94986.2784588,476419.1337061,7745709.69154426,8383872.52940167,2,22,1,4,0,14,27,120,1891,74
"male","non-hispanic white",0,62063.8621804,12089.7463412,20984.5386348,0,41096.3313795,63486.8759459,454114.7645726,6223877.80348698,6782575.77538498,0,15,3,6,0,12,19,111,1592,74
"female","hispanic",0,7324.7869362,0,0,0,7865.5787683,8353.6096286,55075.5139543,556927.2361522,628221.9385034,0,2,0,0,0,2,3,11,120,74
"female","non-hispanic other",0,2874.2580567,0,0,0,0,4330.8877264,17916.5895703,140392.4582026,162639.9354993,0,1,0,0,0,0,1,3,34,74
"male","hispanic",0,13329.6174994,0,8388.8867157,0,16516.7617736,8388.8867157,27114.2742945,449756.6867399,501776.6095237,0,3,0,2,0,4,2,8,98,74
"male","non-hispanic other",0,3153.504934,0,0,0,0,0,3153.504934,110591.5300787,113745.0350127,0,1,0,0,0,0,0,1,24,74
"female","non-hispanic black",0,17967.3297054,0,1487.8443467,0,3524.3827801,14105.849095,53699.6570045,675763.043707041,747092.93258664,0,4,0,1,0,1,5,15,160,74
"male","non-hispanic black",0,4316.0144062,0,0,0,8407.9938483,13530.9350876,48115.9065227,505185.5306713,575240.3661299,0,1,0,0,0,3,2,9,110,74
"male","non-hispanic asian",0,0,6349.6813717,0,0,6349.6813717,11830.745197,11356.3924425,233261.593236,262798.4122472,0,0,1,0,0,1,2,2,48,74
"female","non-hispanic asian",0,5891.3942763,6349.6813717,0,0,8389.3245631,0,14894.3048786,260583.6849851,283867.3144268,0,1,1,0,0,2,0,3,53,74
"female","non-hispanic white",0,129224.3558957,3212.6025482,23488.2246565,4817.8015798,53570.1770674,87115.5765355,372351.4885669,6877559.99608567,7390597.23825547,0,34,1,6,1,11,22,94,1678,75
"male","non-hispanic white",3067.3355111,93843.0106173,3860.168091,9169.0821851,7055.2694295,29006.5850383,38410.052366,362764.2484806,5430077.1084126,5860257.99429751,1,24,1,3,2,9,12,90,1400,75
"female","hispanic",0,4750.4662082,3775.4492263,2627.9650742,0,7865.5787683,8353.6096286,41759.4357888,503807.1736853,561785.797871,0,1,1,1,0,2,3,8,108,75
"female","non-hispanic other",0,6975.9280831,0,0,0,0,4330.8877264,15042.3315136,116326.6139127,135699.8331527,0,1,0,0,0,0,1,2,29,75
"male","hispanic",0,4646.1676832,3628.6369836,0,0,16516.7617736,0,13784.6567951,402775.8926021,433077.3111708,0,2,1,0,0,4,0,5,89,75
"male","non-hispanic other",0,0,0,0,0,0,0,0,103438.2593463,103438.2593463,0,0,0,0,0,0,0,0,22,75
"female","non-hispanic black",3524.3827801,7321.3639844,0,0,0,3524.3827801,12618.0047483,27456.1076093,597251.58339984,640850.07853754,1,2,0,0,0,1,4,10,144,75
"male","non-hispanic black",0,16921.3381708,2767.8059304,11673.499348,0,5350.162063,13530.9350876,26226.3861075,403161.206968,448268.6902261,0,2,1,1,0,2,2,5,91,75
"male","non-hispanic asian",0,17706.0738142,0,3947.160234,0,0,11830.745197,17706.0738142,198414.757044,227951.5760552,0,3,0,1,0,0,2,3,42,75
"female","non-hispanic asian",0,0,0,0,0,2039.6431914,0,15352.591974,250836.1857423,268228.4209077,0,0,0,0,0,1,0,3,51,75
"female","non-hispanic white",0,60523.9360089,12646.4041233,6385.9539738,0,45539.7729394,63627.351879,244096.8610382,6314948.63785897,6668212.62371557,0,12,2,2,0,9,16,60,1528,76
"male","non-hispanic white",0,47676.916673,0,3929.7771223,0,15023.8120067,29890.4992425,258656.8698238,4964854.8718627,5268426.0529357,0,14,0,1,0,5,9,63,1279,76
"female","hispanic",0,9031.652836,0,0,0,4090.129542,5725.6445544,40784.4188069,460348.0933131,510948.2862164,0,2,0,0,0,1,2,8,97,76
"female","non-hispanic other",0,8066.4034305,0,0,0,0,4330.8877264,8066.4034305,108457.8006922,120855.0918491,0,1,0,0,0,0,1,1,27,76
"male","hispanic",3431.0345949,2636.6459879,0,0,0,12888.12479,0,12767.1260955,363842.5405877,389497.7914732,1,1,0,0,0,3,0,4,82,76
"male","non-hispanic other",0,0,0,0,0,0,0,0,98065.7852776,98065.7852776,0,0,0,0,0,0,0,0,21,76
"male","non-hispanic black",0,0,0,0,0,2582.3561326,1857.4357396,12072.8538671,357121.0317697,373633.677509,0,0,0,0,0,1,1,4,80,76
"female","non-hispanic black",0,7100.0067102,0,6396.8832368,0,0,16142.3875284,20134.7436249,510933.90226554,547211.03341884,0,2,0,1,0,0,5,8,124,76
"male","non-hispanic asian",0,0,0,0,0,0,7883.584963,0,206918.3332016,214801.9181646,0,0,0,0,0,0,1,0,44,76
"female","non-hispanic asian",0,6349.6813717,0,0,0,2039.6431914,0,11368.3795533,213182.456671,226590.4794157,0,1,0,0,0,1,0,2,44,76
"female","non-hispanic white",0,39724.0681882,0,4741.4486328,0,32893.3688161,52645.3910145,172518.7755556,5743242.46759129,6001300.00297749,0,9,0,1,0,7,13,43,1385,77
"female","hispanic",0,0,0,2790.4825034,0,4090.129542,5725.6445544,18660.0158589,404886.4985358,433362.2884911,0,0,0,1,0,1,2,4,88,77
"male","non-hispanic white",0,28305.1693609,0,2968.0926527,0,15023.8120067,22867.5588091,201279.0380132,4562684.6083473,4801855.0171763,0,5,0,1,0,5,7,46,1172,77
"female","non-hispanic other",0,0,0,0,0,0,4330.8877264,0,97863.9659894,102194.8537158,0,0,0,0,0,0,1,0,24,77
"male","hispanic",0,0,0,0,0,9457.0901951,3431.0345949,5769.8532029,315543.7556177,334201.7336106,0,0,0,0,0,2,1,2,75,77
"male","non-hispanic other",0,0,0,0,0,0,0,0,85099.3998358,85099.3998358,0,0,0,0,0,0,0,0,17,77
"male","non-hispanic black",0,1321.6189986,0,0,0,2582.3561326,1857.4357396,12072.8538671,325263.9783064,341776.6240457,0,1,0,0,0,1,1,4,76,77
"female","non-hispanic black",0,4527.4636752,0,3524.3827801,0,0,9745.5042916,11349.945989,462004.61092314,483100.06120374,0,2,0,1,0,0,4,5,111,77
"male","non-hispanic asian",0,0,0,0,0,0,7883.584963,0,188360.3594689,196243.9444319,0,0,0,0,0,0,1,0,39,77
"female","non-hispanic asian",0,0,0,0,0,2039.6431914,0,5018.6981816,176130.7774425,183189.1188155,0,0,0,0,0,1,0,1,35,77
"female","non-hispanic white",0,40411.3992249,0,13199.7425185,0,32893.3688161,43889.1644651,130485.2444192,5094692.04810789,5301959.82580829,0,11,0,3,0,7,11,33,1219,78
"female","hispanic",0,2496.6564974,0,0,0,4090.129542,2935.162051,18660.0158589,352838.0021149,378523.3095668,0,1,0,0,0,1,1,4,78,78
"male","non-hispanic white",0,22980.044473,2594.0305149,16832.1306453,2398.0577405,15023.8120067,19899.4661564,158638.1896626,3968800.2456379,4162361.7134636,0,6,1,4,1,5,6,37,1021,78
"female","non-hispanic other",0,0,0,0,0,0,4330.8877264,0,83631.2644846,87962.152211,0,0,0,0,0,0,1,0,20,78
"male","hispanic",0,3628.6369836,0,3431.0345949,0,9457.0901951,3431.0345949,5769.8532029,271505.5238135,290163.5018064,0,1,0,1,0,2,1,2,65,78
"male","non-hispanic other",0,0,0,0,0,0,0,0,85099.3998358,85099.3998358,0,0,0,0,0,0,0,0,17,78
"male","non-hispanic black",0,6391.1967827,2582.3561326,0,0,2582.3561326,1857.4357396,10751.2348685,267113.6252072,282304.6519479,0,2,1,0,0,1,1,3,65,78
"female","non-hispanic black",0,0,0,3359.8362699,0,0,6221.1215115,6822.4823138,413932.66322774,426976.26705304,0,0,0,1,0,0,3,3,104,78
"male","non-hispanic asian",0,0,0,0,0,0,7883.584963,0,163672.0533413,171555.6383043,0,0,0,0,0,0,1,0,35,78
"female","non-hispanic asian",0,0,0,0,0,2039.6431914,0,5018.6981816,163404.6436464,170462.9850194,0,0,0,0,0,1,0,1,32,78
"female","non-hispanic white",0,24960.5855314,2508.0202033,3342.8000552,0,32893.3688161,30689.4219466,83682.5603505,4595938.00719822,4743203.35831142,0,7,1,1,0,7,8,21,1092,79
"female","hispanic",0,0,0,0,0,4090.129542,2935.162051,16163.3593615,313953.4151488,337142.0661033,0,0,0,0,0,1,1,3,70,79
"male","non-hispanic white",0,25525.0361666,0,0,2666.4174563,10031.7237513,3067.3355111,129301.4922915,3360511.3963028,3502911.9478567,0,6,0,1,1,3,2,29,867,79
"female","non-hispanic other",0,0,0,4330.8877264,0,0,4330.8877264,0,57794.0701521,62124.9578785,0,0,0,1,0,0,1,0,15,79
"male","hispanic",0,0,0,0,0,9457.0901951,0,2141.2162193,229205.1463861,240803.4528005,0,0,0,0,0,2,0,1,56,79
"male","non-hispanic other",0,0,0,0,0,0,0,0,75563.2485489,75563.2485489,0,0,0,0,0,0,0,0,14,79
"female","non-hispanic black",0,995.3736106,0,0,0,0,1430.6426208,6822.4823138,352918.4564493,361171.5813839,0,1,0,0,0,0,1,3,86,79
"male","non-hispanic black",0,0,0,0,0,0,1857.4357396,6942.3942184,236652.4627681,245452.2927261,0,0,0,0,0,0,1,2,58,79
"male","non-hispanic asian",0,0,0,0,0,0,7883.584963,0,150687.2700834,158570.8550464,0,0,0,0,0,0,1,0,32,79
"female","non-hispanic asian",0,5018.6981816,0,0,0,2039.6431914,0,5018.6981816,146233.1236706,153291.4650436,0,1,0,0,0,1,0,1,27,79
"female","non-hispanic white",0,36358.0877694,4672.7147584,11313.6990296,20462.6946247,28062.5264679,27346.6218914,57825.9124048,4051938.69468393,4165173.75544802,0,7,1,3,3,5,7,14,957,80
"female","hispanic",0,6861.4494465,0,0,0,4090.129542,2935.162051,16163.3593615,293086.4874061,316275.1383606,0,1,0,0,0,1,1,3,64,80
"male","non-hispanic white",0,55090.0805826,5088.801608,0,0,7365.306295,3067.3355111,99896.2401362,2860030.904404,2970359.7863463,0,10,1,0,0,2,1,22,734,80
"female","non-hispanic other",0,0,0,0,0,0,0,0,57395.8101336,57395.8101336,0,0,0,0,0,0,0,0,15,80
"male","hispanic",0,0,0,0,0,9457.0901951,0,2141.2162193,217249.0278569,228847.3342713,0,0,0,0,0,2,0,1,54,80
"male","non-hispanic other",0,0,0,0,0,0,0,0,54476.9705024,54476.9705024,0,0,0,0,0,0,0,0,10,80
"female","non-hispanic black",0,0,0,0,0,0,0,5827.1087032,301373.0478972,307200.1566004,0,0,0,0,0,0,0,2,74,80
"male","non-hispanic asian",0,0,0,7883.584963,0,0,7883.584963,0,132352.6649386,140236.2499016,0,0,0,1,0,0,1,0,28,80
"male","non-hispanic black",0,0,0,0,0,0,1857.4357396,6942.3942184,205147.6043401,213947.4342981,0,0,0,0,0,0,1,2,49,80
"female","non-hispanic asian",0,0,0,0,0,2039.6431914,0,0,119132.9744109,121172.6176023,0,0,0,0,0,1,0,0,22,80
"female","non-hispanic white",0,12295.8252396,0,0,0,2927.1170848,16032.9228618,24624.5024289,3623740.38563242,3667324.92800792,0,3,0,0,0,1,4,7,848,81
"female","hispanic",0,0,0,0,0,4090.129542,2935.162051,9301.909915,261162.5899429,277489.7914509,0,0,0,0,0,1,1,2,57,81
"male","non-hispanic white",0,11515.3176208,0,0,0,2276.504687,3067.3355111,49894.9611616,2546154.1619925,2601392.9633522,0,3,0,0,0,1,1,13,646,81
"male","hispanic",0,0,0,0,0,9457.0901951,0,2141.2162193,192104.8076403,203703.1140547,0,0,0,0,0,2,0,1,48,81
"female","non-hispanic other",0,0,0,0,0,0,0,0,49354.5266051,49354.5266051,0,0,0,0,0,0,0,0,13,81
"male","non-hispanic other",0,0,0,0,0,0,0,0,38272.5432914,38272.5432914,0,0,0,0,0,0,0,0,7,81
"female","non-hispanic black",0,0,0,0,0,0,0,5827.1087032,251758.4324725,257585.5411757,0,0,0,0,0,0,0,2,63,81
"male","non-hispanic asian",0,0,0,0,0,0,0,0,132454.5651122,132454.5651122,0,0,0,0,0,0,0,0,27,81
"male","non-hispanic black",0,0,0,0,0,0,1857.4357396,6942.3942184,147008.3932987,155808.2232567,0,0,0,0,0,0,1,2,37,81
"female","non-hispanic asian",0,0,0,0,0,0,0,0,99566.797442,99566.797442,0,0,0,0,0,0,0,0,19,81
"female","non-hispanic white",0,0,2927.1170848,0,0,2927.1170848,16032.9228618,8963.1397553,3227506.07203572,3255429.25173762,0,0,1,0,0,1,4,3,744,82
"female","hispanic",0,0,0,0,0,4090.129542,2935.162051,6805.2534176,237245.6667836,251076.2117942,0,0,0,0,0,1,1,1,52,82
"male","non-hispanic white",0,6033.3740711,0,0,0,2276.504687,3067.3355111,34845.2286154,2180951.1702854,2221140.2390989,0,2,0,0,0,1,1,9,553,82
"male","hispanic",0,0,0,0,0,9457.0901951,0,2141.2162193,162076.4515408,173674.7579552,0,0,0,0,0,2,0,1,41,82
"female","non-hispanic other",0,0,0,0,0,0,0,0,49354.5266051,49354.5266051,0,0,0,0,0,0,0,0,13,82
"female","non-hispanic black",0,0,0,0,0,0,0,5827.1087032,228332.6189853,234159.7276885,0,0,0,0,0,0,0,2,57,82
"male","non-hispanic asian",0,0,0,0,0,0,0,0,106247.2974022,106247.2974022,0,0,0,0,0,0,0,0,21,82
"male","non-hispanic black",0,0,0,0,0,0,1857.4357396,2582.3561326,114843.7196566,119283.5115288,0,0,0,0,0,0,1,1,29,82
"male","non-hispanic other",0,0,0,0,0,0,0,0,24987.4536033,24987.4536033,0,0,0,0,0,0,0,0,5,82
"female","non-hispanic asian",0,0,0,0,0,0,0,0,67221.3825638,67221.3825638,0,0,0,0,0,0,0,0,13,82
"female","non-hispanic white",0,5177.9635754,0,7574.0815557,0,0,16032.9228618,8787.0814573,2747869.6811368,2772689.68545591,0,2,0,1,0,0,4,3,624,83
"female","hispanic",0,0,0,0,0,4090.129542,2935.162051,0,207687.1626894,214712.4542824,0,0,0,0,0,1,1,0,44,83
"male","non-hispanic white",0,6837.0422901,0,0,0,2276.504687,3067.3355111,28811.8545443,1911104.9934401,1945260.6881825,0,1,0,0,0,1,1,7,484,83
"male","hispanic",0,2141.2162193,0,0,0,9457.0901951,0,2141.2162193,129630.9176294,141229.2240438,0,1,0,0,0,2,0,1,32,83
"female","non-hispanic other",0,0,0,0,0,0,0,0,42378.598522,42378.598522,0,0,0,0,0,0,0,0,12,83
"female","non-hispanic black",0,0,0,0,0,0,0,5827.1087032,216120.2300425,221947.3387457,0,0,0,0,0,0,0,2,53,83
"male","non-hispanic asian",0,0,0,0,0,0,0,0,88389.7437866,88389.7437866,0,0,0,0,0,0,0,0,18,83
"male","non-hispanic black",0,2582.3561326,0,0,0,0,1857.4357396,2582.3561326,82902.770303,87342.5621752,0,1,0,0,0,0,1,1,22,83
"male","non-hispanic other",0,0,0,0,0,0,0,0,24987.4536033,24987.4536033,0,0,0,0,0,0,0,0,5,83
"female","non-hispanic asian",0,0,0,0,0,0,0,0,58744.8098737,58744.8098737,0,0,0,0,0,0,0,0,11,83
"female","non-hispanic white",0,0,0,0,0,0,8458.8413061,3609.1178819,2396147.62949979,2408215.58868779,0,0,0,0,0,0,3,1,535,84
"female","hispanic",0,0,0,0,0,4090.129542,2935.162051,0,182994.3261075,190019.6177005,0,0,0,0,0,1,1,0,38,84
"male","non-hispanic white",0,0,0,0,0,2276.504687,3067.3355111,20172.3700346,1553892.6844369,1579408.8946696,0,0,0,0,0,1,1,5,390,84
"male","hispanic",0,0,0,0,0,9457.0901951,0,0,93340.5840461,102797.6742412,0,0,0,0,0,2,0,0,25,84
"female","non-hispanic other",0,0,0,0,0,0,0,0,36666.7523915,36666.7523915,0,0,0,0,0,0,0,0,10,84
"female","non-hispanic black",0,0,0,0,0,0,0,5827.1087032,180159.0073557,185986.1160589,0,0,0,0,0,0,0,2,44,84
"male","non-hispanic black",0,0,0,0,0,0,1857.4357396,0,66865.7989545,68723.2346941,0,0,0,0,0,0,1,0,18,84
"male","non-hispanic other",0,0,0,0,0,0,0,0,24987.4536033,24987.4536033,0,0,0,0,0,0,0,0,5,84
"male","non-hispanic asian",0,0,0,0,0,0,0,0,69966.8891193,69966.8891193,0,0,0,0,0,0,0,0,13,84
"female","non-hispanic asian",0,0,0,0,0,0,0,0,50020.5530265,50020.5530265,0,0,0,0,0,0,0,0,10,84
"female","non-hispanic white",0,0,0,0,0,0,8458.8413061,3609.1178819,2093132.91107961,2105200.87026761,0,0,0,0,0,0,3,1,458,85
"female","hispanic",0,0,0,0,0,4090.129542,0,0,167458.2281564,171548.3576984,0,0,0,0,0,1,0,0,35,85
"male","hispanic",0,0,0,0,0,9457.0901951,0,0,84987.1094894,94444.1996845,0,0,0,0,0,2,0,0,23,85
"female","non-hispanic other",0,0,0,0,0,0,0,0,26117.5966065,26117.5966065,0,0,0,0,0,0,0,0,7,85
"male","non-hispanic white",0,11183.7267396,0,0,0,2276.504687,3067.3355111,20172.3700346,1302839.7694312,1328355.9796639,0,2,0,0,0,1,1,5,327,85
"female","non-hispanic black",0,0,0,0,0,0,0,5827.1087032,127099.8362697,132926.9449729,0,0,0,0,0,0,0,2,32,85
"male","non-hispanic black",0,0,0,1857.4357396,0,0,1857.4357396,0,49970.6896996,51828.1254392,0,0,0,1,0,0,1,0,14,85
"male","non-hispanic other",0,0,0,0,0,0,0,0,24987.4536033,24987.4536033,0,0,0,0,0,0,0,0,5,85
"male","non-hispanic asian",0,0,0,0,0,0,0,0,54103.7909251,54103.7909251,0,0,0,0,0,0,0,0,10,85
"female","non-hispanic asian",0,0,0,0,0,0,0,0,36977.0474833,36977.0474833,0,0,0,0,0,0,0,0,8,85
"female","non-hispanic white",0,0,0,0,0,0,5327.6423059,3609.1178819,1701771.03762221,1710707.79781001,0,0,0,0,0,0,2,1,371,86
"male","hispanic",0,0,0,0,5366.9606531,5366.9606531,0,0,50320.3975527,55687.3582058,0,0,0,0,1,1,0,0,14,86
"female","non-hispanic other",0,0,0,0,0,0,0,0,19442.4515682,19442.4515682,0,0,0,0,0,0,0,0,5,86
"male","non-hispanic white",0,0,0,0,0,2276.504687,3067.3355111,8988.643295,1091961.1514047,1106293.6348978,0,0,0,0,0,1,1,3,270,86
"female","non-hispanic black",0,3883.6930997,0,0,0,0,0,5827.1087032,104101.557211,109928.6659142,0,1,0,0,0,0,0,2,25,86
"female","hispanic",0,0,0,0,0,0,0,0,151423.2410136,151423.2410136,0,0,0,0,0,0,0,0,31,86
"male","non-hispanic black",0,0,0,0,0,0,0,0,48410.486383,48410.486383,0,0,0,0,0,0,0,0,13,86
"male","non-hispanic other",0,0,0,0,0,0,0,0,17490.9426124,17490.9426124,0,0,0,0,0,0,0,0,4,86
"male","non-hispanic asian",0,0,0,0,0,0,0,0,45790.0605102,45790.0605102,0,0,0,0,0,0,0,0,8,86
"female","non-hispanic asian",0,0,0,0,0,0,0,0,32131.9963658,32131.9963658,0,0,0,0,0,0,0,0,7,86
"female","non-hispanic white",0,0,0,2156.3480869,0,0,5327.6423059,3609.1178819,1412366.17381589,1421302.93400369,0,0,0,1,0,0,2,1,303,87
"male","hispanic",0,0,0,0,0,0,0,0,34925.9329815,34925.9329815,0,0,0,0,0,0,0,0,9,87
"female","non-hispanic other",0,0,0,0,0,0,0,0,19442.4515682,19442.4515682,0,0,0,0,0,0,0,0,5,87
"male","non-hispanic white",0,4513.916035,0,3067.3355111,0,2276.504687,3067.3355111,8988.643295,819061.5962931,833394.0797862,0,2,0,1,0,1,1,3,201,87
"female","non-hispanic black",0,0,0,0,0,0,0,1943.4156035,92332.3747556,94275.7903591,0,0,0,0,0,0,0,1,22,87
"female","hispanic",0,0,0,0,0,0,0,0,117422.0247648,117422.0247648,0,0,0,0,0,0,0,0,24,87
"male","non-hispanic black",0,0,0,0,0,0,0,0,46054.7401146,46054.7401146,0,0,0,0,0,0,0,0,12,87
"male","non-hispanic asian",0,0,0,0,0,0,0,0,39440.3791385,39440.3791385,0,0,0,0,0,0,0,0,7,87
"female","non-hispanic asian",0,0,0,0,0,0,0,0,32131.9963658,32131.9963658,0,0,0,0,0,0,0,0,7,87
"male","non-hispanic other",0,0,0,0,0,0,0,0,9645.2995462,9645.2995462,0,0,0,0,0,0,0,0,2,87
"female","non-hispanic white",0,3609.1178819,0,0,0,0,0,3609.1178819,995815.17288609,999424.29076799,0,1,0,0,0,0,0,1,199,88
"male","hispanic",0,0,0,0,0,0,0,0,23008.4403904,23008.4403904,0,0,0,0,0,0,0,0,5,88
"female","non-hispanic other",0,0,0,0,0,0,0,0,12385.3294476,12385.3294476,0,0,0,0,0,0,0,0,3,88
"female","non-hispanic black",0,0,0,0,0,0,0,1943.4156035,69925.8421249,71869.2577284,0,0,0,0,0,0,0,1,15,88
"male","non-hispanic white",0,0,0,0,0,0,0,4474.72726,563505.8179857,567980.5452457,0,0,0,0,0,0,0,1,133,88
"male","non-hispanic black",0,0,0,0,0,0,0,0,35077.2543101,35077.2543101,0,0,0,0,0,0,0,0,9,88
"male","non-hispanic asian",0,0,0,0,0,0,0,0,22626.5329386,22626.5329386,0,0,0,0,0,0,0,0,3,88
"female","non-hispanic asian",0,0,0,0,0,0,0,0,13004.8534949,13004.8534949,0,0,0,0,0,0,0,0,3,88
"female","hispanic",0,0,0,0,0,0,0,0,87877.8472214,87877.8472214,0,0,0,0,0,0,0,0,17,88
"male","non-hispanic other",0,0,0,0,0,0,0,0,9645.2995462,9645.2995462,0,0,0,0,0,0,0,0,2,88
"female","non-hispanic white",0,0,0,0,0,0,0,0,474758.72231829,474758.72231829,0,0,0,0,0,0,0,0,112,89
"male","hispanic",0,0,0,0,0,0,0,0,7850.3281525,7850.3281525,0,0,0,0,0,0,0,0,2,89
"female","non-hispanic other",0,0,0,0,0,0,0,0,12385.3294476,12385.3294476,0,0,0,0,0,0,0,0,3,89
"male","non-hispanic white",0,0,0,0,0,0,0,4474.72726,274610.362107,279085.089367,0,0,0,0,0,0,0,1,70,89
"female","non-hispanic black",0,1943.4156035,0,0,0,0,0,1943.4156035,26561.7740886,28505.1896921,0,1,0,0,0,0,0,1,6,89
"male","non-hispanic black",0,0,0,0,0,0,0,0,14630.0721791,14630.0721791,0,0,0,0,0,0,0,0,4,89
"female","non-hispanic asian",0,0,0,0,0,0,0,0,13004.8534949,13004.8534949,0,0,0,0,0,0,0,0,3,89
"female","hispanic",0,0,0,0,0,0,0,0,55008.8697626,55008.8697626,0,0,0,0,0,0,0,0,12,89
"male","non-hispanic asian",0,0,0,0,0,0,0,0,8010.8818151,8010.8818151,0,0,0,0,0,0,0,0,1,89
"female","non-hispanic white",0,0,0,0,0,0,0,0,384253.39186599,384253.39186599,0,0,0,0,0,0,0,0,91,90
"male","hispanic",0,0,0,0,0,0,0,0,3935.6645821,3935.6645821,0,0,0,0,0,0,0,0,1,90
"female","non-hispanic other",0,0,0,0,0,0,0,0,12385.3294476,12385.3294476,0,0,0,0,0,0,0,0,3,90
"male","non-hispanic white",0,4474.72726,0,0,0,0,0,4474.72726,216449.4452415,220924.1725015,0,1,0,0,0,0,0,1,55,90
"female","non-hispanic black",0,0,0,0,0,0,0,0,21907.1943051,21907.1943051,0,0,0,0,0,0,0,0,6,90
"male","non-hispanic black",0,0,0,0,0,0,0,0,9460.4310958,9460.4310958,0,0,0,0,0,0,0,0,3,90
"female","non-hispanic asian",0,0,0,0,0,0,0,0,8933.6445444,8933.6445444,0,0,0,0,0,0,0,0,2,90
"female","hispanic",0,0,0,0,0,0,0,0,50543.9487014,50543.9487014,0,0,0,0,0,0,0,0,11,90
"male","non-hispanic asian",0,0,0,0,0,0,0,0,8010.8818151,8010.8818151,0,0,0,0,0,0,0,0,1,90
