"race","x","name","value"
"all","[40,45)","Lx_lost_none",283861.809041075
"all","[40,45)","dx_lost_mom_to_dead",109.101257890755
"all","[40,45)","dx_lost_dad_to_dead",308.451209149641
"all","[40,45)","dx_lost_both_to_dead",116.036049600275
"all","[40,45)","dx_lost_none_to_dead",789.140548300771
"all","[40,45)","dx_lost_none_to_lost_mom",3027.7398912986
"all","[40,45)","dx_lost_none_to_lost_dad",6336.45442797122
"all","[40,45)","dx_lost_none_to_lost_both",230.46160197059
"all","[40,45)","dx_lost_mom_to_lost_both",1581.38001758951
"all","[40,45)","dx_lost_dad_to_lost_both",2478.75240424028
"all","[40,45)","ex_lost_none",8.9129971848651
"all","[40,45)","ex_lost_mom",2.61873283891317
"all","[40,45)","ex_lost_dad",8.76139507448664
"all","[40,45)","ex_lost_both",18.9724387249124
"all","[40,45)","ex",39.2655638231769
"all","[40,45)","lx_lost_mom",6537.07237407738
"all","[40,45)","lx_lost_dad",17771.7623919025
"all","[40,45)","lx_lost_both",5390.1732290424
"all","[40,45)","lx_lost_none",66094.6715932955
"all","[45,50)","lx",94470.9296875
"all","[45,50)","dx",1790.44799804688
"all","[45,50)","Lx",468118.96875
"all","[45,50)","pr_lost_none",0.474900911599362
"all","[45,50)","pr_lost_mom",0.0952135735090818
"all","[45,50)","pr_lost_dad",0.27943495837573
"all","[45,50)","pr_lost_both",0.150450556515823
"all","[45,50)","mx_lost_none_to_lost_mom",0.0132111798044434
"all","[45,50)","mx_lost_none_to_lost_dad",0.0311487194991544
"all","[45,50)","mx_lost_none_to_lost_both",0.00148679564772761
"all","[45,50)","mx_lost_dad_to_lost_both",0.0294693452910779
"all","[45,50)","mx_lost_mom_to_lost_both",0.0552766663327002
"all","[45,50)","Lx_lost_mom",44571.2798420737
"all","[45,50)","Lx_lost_dad",130808.804547546
"all","[45,50)","Lx_lost_both",70428.7593640507
"all","[45,50)","Lx_lost_none",222310.124996328
"all","[45,50)","dx_lost_mom_to_dead",170.474952076224
"all","[45,50)","dx_lost_dad_to_dead",500.313761808137
"all","[45,50)","dx_lost_both_to_dead",269.373897718794
"all","[45,50)","dx_lost_none_to_dead",850.285386443714
"all","[45,50)","dx_lost_none_to_lost_mom",2925.74576054938
"all","[45,50)","dx_lost_none_to_lost_dad",6898.19042433603
"all","[45,50)","dx_lost_none_to_lost_both",329.265525678432
"all","[45,50)","dx_lost_mom_to_lost_both",2454.32847680771
"all","[45,50)","dx_lost_dad_to_lost_both",3840.10590932414
"all","[45,50)","ex_lost_none",6.03303874883454
"all","[45,50)","ex_lost_mom",2.23998188624701
"all","[45,50)","ex_lost_dad",7.70959978489636
"all","[45,50)","ex_lost_both",18.7962576713648
"all","[45,50)","ex",34.7788780913424
"all","[45,50)","lx_lost_mom",7874.33098989571
"all","[45,50)","lx_lost_dad",21321.0132064838
"all","[45,50)","lx_lost_both",9564.73120324251
"all","[45,50)","lx_lost_none",55710.8751237543
"all","[50,55)","lx",92680.4765625
"all","[50,55)","dx",2565.52883911133
"all","[50,55)","Lx",457393.171875
"all","[50,55)","pr_lost_none",0.337646139257274
"all","[50,55)","pr_lost_mom",0.0969916740519186
"all","[50,55)","pr_lost_dad",0.309851693673777
"all","[50,55)","pr_lost_both",0.255510493017016
"all","[50,55)","mx_lost_none_to_lost_mom",0.0211799262471631
"all","[50,55)","mx_lost_none_to_lost_dad",0.0482100549390773
"all","[50,55)","mx_lost_none_to_lost_both",0.00367544340958465
"all","[50,55)","mx_lost_dad_to_lost_both",0.0487225625913951
"all","[50,55)","mx_lost_mom_to_lost_both",0.0812441558967122
"all","[50,55)","Lx_lost_mom",44363.3294400732
"all","[50,55)","Lx_lost_dad",141724.04898029
"all","[50,55)","Lx_lost_both",116868.754848398
"all","[50,55)","Lx_lost_none",154437.038606232
